student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade,performance_category
6329,24.7,70.6,3.9,100,A,Excellent
1912,30.6,81.1,3.2,100,A,Excellent
4503,3.9,84.5,6.8,56.2,C,Poor
4829,21.5,69,7.2,100,A,Excellent
8493,14.2,84.8,8.9,91.8,A,Excellent
9095,23.5,74.7,6.5,100,A,Excellent
3564,23.4,78.7,3.1,100,A,Excellent
2612,7,93.7,8.1,83.7,B,Good
8870,5.4,83.3,6.7,71.1,B,Average
4442,16.6,85.9,7.3,85.5,A,Good
17,22.07,98.07,9.86,93.79,A,Excellent
5295,24.3,75.8,9.1,100,A,Excellent
1988,18.6,100,4.3,100,A,Excellent
7851,29,98.1,5.9,100,A,Excellent
3086,17.2,90.2,5.6,100,A,Excellent
792,16.5,95.8,10,93.5,A,Excellent
3350,14,95.7,5.7,89.6,A,Good
1711,22.7,75.3,6.3,100,A,Excellent
8911,8.8,100,4.3,78.6,B,Good
4662,13,70.4,7.9,83.1,B,Good
3654,9.2,86.6,5.8,68.2,C,Average
3006,5.7,93.4,5.6,62.6,C,Average
8027,7,77.1,3.8,59.3,C,Poor
4449,18.4,60.9,5,100,A,Excellent
8546,28.5,97.7,6.8,100,A,Excellent
4366,29.7,72.7,5.4,100,A,Excellent
8261,11.4,72.8,5.9,61.2,C,Average
7697,22.2,85.9,3.9,100,A,Excellent
3830,18.4,78.9,5.3,95.7,A,Excellent
5402,12.2,84.9,10,84.3,B,Good
6130,4.8,76,6.8,46.1,D,Poor
2151,13.8,91.6,6.1,90.6,A,Excellent
3943,10.8,100,3,95.6,A,Excellent
6458,22,76.9,7.3,100,A,Excellent
1340,16.2,87.2,5.8,94.2,A,Excellent
6871,17.9,95.3,4.7,85.3,A,Good
5491,12.1,81.4,5.2,75.3,B,Good
3417,20.9,87.5,7.2,95.1,A,Excellent
8467,19.2,89.4,5.4,93.4,A,Excellent
4512,22.4,73.2,6.8,100,A,Excellent
8527,12.7,93,10,100,A,Excellent
8064,22,87.4,4.4,99.3,A,Excellent
8482,14.8,88.6,7.1,75.2,B,Good
985,15,86.3,2.8,92.5,A,Excellent
5113,14.7,73.5,3.5,69.3,C,Average
2236,20.1,79.7,9.3,100,A,Excellent
9121,0,83.5,2.2,55.6,C,Poor
3461,26.9,64.4,4.8,100,A,Excellent
3273,21.2,65.3,4.4,100,A,Excellent
8332,23,81.1,6.9,91,A,Excellent
7897,24.3,80.5,4.2,97.3,A,Excellent
6316,20,100,5.1,100,A,Excellent
6632,18.2,87.5,9,100,A,Excellent
8772,26,100,5.5,100,A,Excellent
4105,14.6,100,8.2,88,A,Good
3571,12.9,82.5,4.5,94.7,A,Excellent
331,14.9,100,10,90.5,A,Excellent
7913,13.5,78.3,2.4,83.1,B,Good
3690,13.9,94.7,5.2,89.3,A,Good
2019,19.4,86.2,7.2,100,A,Excellent
3990,9.6,90.8,4.4,76.5,B,Good
4885,19.4,90.9,5.2,99.8,A,Excellent
8724,17.2,89.2,4.8,71.4,B,Average
7155,12.3,93.3,6.9,79.4,B,Good
2102,8.7,85.8,10,64.3,C,Average
6233,13.7,100,7.6,77.4,B,Good
3823,14.7,72.7,5.5,81.5,B,Good
5168,13.9,70.6,4.2,74.6,B,Average
6450,17.4,82.5,6.5,91.5,A,Excellent
4736,21.7,68,8.2,100,A,Excellent
5654,22.9,77.8,7.1,100,A,Excellent
8794,13.1,80.6,5.6,72,B,Average
3678,13.9,80,5.3,85.4,A,Good
8345,1.1,89.5,6.6,55.1,C,Poor
3955,10.9,74.3,7,83.2,B,Good
1223,19.4,69.8,6.4,100,A,Excellent
8454,10.6,73.7,7.9,79.2,B,Good
3508,14.6,91.7,3.5,89.3,A,Good
8408,3.1,86.6,7.9,59.7,C,Poor
9061,14.3,89.2,3.7,85.8,A,Good
4234,18.5,86.2,3.8,95.7,A,Excellent
8520,22.9,85.3,5.6,100,A,Excellent
1728,20.7,94.1,6.2,99.9,A,Excellent
7763,7.8,87.2,2,56.5,C,Poor
6276,15.6,98.5,5.3,87.7,A,Good
7562,7.1,76.7,4.6,76.8,B,Good
3537,19.8,86,7.7,100,A,Excellent
7781,12.3,82.2,7.9,67.7,C,Average
7674,13,83.3,5.7,85.6,A,Good
3702,25.2,90.8,5.9,98.1,A,Excellent
1508,21.7,83.3,6.5,100,A,Excellent
2999,17.3,73.9,4.5,83,B,Good
2588,13.6,84.5,9.1,73.7,B,Average
6789,7.3,86.4,4.4,74.2,B,Average
7669,15,64.1,4.8,81.1,B,Good
4558,17.5,82.6,7.6,95.3,A,Excellent
7334,24.8,94.5,7.3,100,A,Excellent
5826,3.3,93.4,5.8,85.3,A,Good
6729,7.7,87.4,7.3,80.3,B,Good
3967,17.2,100,5.4,82.9,B,Good
8894,7.5,66,4,64.6,C,Average
5124,14.5,100,3.3,100,A,Excellent
7119,9.1,91,7,69.6,C,Average
4083,26.8,100,4.6,100,A,Excellent
492,25.4,78.1,5.4,100,A,Excellent
1133,26.3,84.8,3.9,100,A,Excellent
871,13.8,77.4,6.7,90.2,A,Excellent
580,23,93,7.6,100,A,Excellent
709,0.4,91.7,5.4,50.5,D,Poor
2621,19.9,81.8,4.3,76.5,B,Good
8985,13.4,80.3,9.8,99.6,A,Excellent
1764,3.8,74.1,8.9,49.3,D,Poor
1408,25.5,74.8,5.6,100,A,Excellent
5247,10.8,76.8,7,75.7,B,Good
2134,19.1,83.1,10,98.9,A,Excellent
5126,10.2,99.9,5.9,76.1,B,Good
4194,0,82,4.7,58.5,C,Poor
597,13.1,63.1,4,99.9,A,Excellent
2209,12.8,75.6,8.9,93.3,A,Excellent
3741,10,85.2,7.8,55.4,C,Poor
9031,14.9,77,7.3,87.9,A,Good
8255,15.8,80.8,4,100,A,Excellent
8636,6.8,75.3,3.9,81.7,B,Good
2141,16.2,86.9,5.9,92.6,A,Excellent
9113,22.4,88.8,3.4,100,A,Excellent
8640,10.7,84.9,3.8,80.8,B,Good
8346,17.3,93.2,6.6,92,A,Excellent
2362,5.5,93.1,7.9,66.4,C,Average
2499,20.5,83.9,7.2,100,A,Excellent
2928,16.5,85,6.1,95.6,A,Excellent
1834,17,83.6,4.3,100,A,Excellent
975,11.9,79.5,5.3,62.4,C,Average
796,22.4,86.4,6.6,100,A,Excellent
7670,14.7,78.5,4.8,76.3,B,Good
5307,14.1,88.8,7.8,79.6,B,Good
5717,18.2,85.2,6.6,99.3,A,Excellent
5650,21.6,79.8,9.7,100,A,Excellent
8328,13.3,88.8,4.1,79.4,B,Good
2732,26.8,80.9,8.8,100,A,Excellent
3948,18,75.2,5.9,98.6,A,Excellent
5136,15.4,66.4,5.7,100,A,Excellent
3447,14.2,88.8,7.1,96.7,A,Excellent
7880,17.8,93.9,4.7,100,A,Excellent
2734,8.8,71.4,6.1,81,B,Good
1036,26,70,6.1,100,A,Excellent
1356,0,76.9,10,60.7,C,Average
5440,14.6,89.2,5,84.9,B,Good
6112,6.1,93.5,1.8,64.7,C,Average
7150,9.8,89.8,4.6,77.5,B,Good
3751,10.9,80.5,7.6,78.4,B,Good
7266,10.4,72.8,3.1,86.8,A,Good
474,24.6,98.7,5.5,100,A,Excellent
3364,5.5,81,7.8,80.3,B,Good
7309,7.6,73.8,5.8,66.8,C,Average
1039,16.6,86.3,6.9,71.2,B,Average
2078,23.4,68.5,1.1,100,A,Excellent
1142,24.6,72.8,4.9,100,A,Excellent
8444,5.8,83.2,5.7,72.8,B,Average
8093,14.3,69.8,7.3,92.7,A,Excellent
1469,6.6,100,6,63.5,C,Average
8584,19.4,86.5,6.3,100,A,Excellent
6408,17.1,87.2,2.8,94.4,A,Excellent
5117,26.7,69.2,1,100,A,Excellent
4053,18.2,73.6,1.8,92.1,A,Excellent
9142,13.8,93.8,7.6,92.3,A,Excellent
9077,12.6,85.3,5.4,80,B,Good
3600,13.4,69.6,6,78.9,B,Good
8998,26.1,74.5,7.7,100,A,Excellent
2521,16.2,90.3,7.2,100,A,Excellent
1957,0.1,90.4,9.1,54.9,D,Poor
136,8.36,98.28,6.32,84.94,B,Good
8663,20.6,85,8.9,100,A,Excellent
326,6.5,86,8.6,75.5,B,Good
9112,18.8,70.5,3.7,100,A,Excellent
2790,16.3,83.7,8.4,99,A,Excellent
4281,29.7,77.5,6.4,100,A,Excellent
5403,18.7,81.8,3.5,69.9,C,Average
7295,15.9,96.8,5.5,100,A,Excellent
3660,30.5,87.5,9,100,A,Excellent
5098,7.1,73.3,7.8,60.4,C,Average
6247,18.8,79.7,6,85.7,A,Good
1783,4.5,100,5.7,40.7,D,Poor
3806,18.6,63.4,4.7,75.2,B,Good
8492,8.2,96.8,6.2,88.9,A,Good
412,7.1,83.1,8.3,66.4,C,Average
4633,17.7,89.8,7.9,99,A,Excellent
3598,22,100,4.6,92.6,A,Excellent
4766,16.7,79.2,2,96.2,A,Excellent
4927,11.9,84.3,4.9,67.6,C,Average
5214,17.8,90.7,5.6,79.1,B,Good
439,3.1,78.2,3.8,74,B,Average
8181,0,80.1,9.2,38.1,F,Poor
7078,29.4,89.2,8.8,100,A,Excellent
5571,15,93,9.5,91.3,A,Excellent
8002,11.5,73.3,6.6,79.2,B,Good
1473,14.1,88.1,3.2,86.6,A,Good
6201,11.1,92.8,3.5,76.6,B,Good
5177,5.9,84.8,7.8,44.2,D,Poor
6753,13.1,68.1,7.2,93.8,A,Excellent
752,5.5,64.4,4.4,76,B,Good
7978,20.1,71.6,9,100,A,Excellent
3677,15.5,92.2,8.7,100,A,Excellent
7387,12.8,79.2,6.9,83.7,B,Good
560,12.1,67.1,3.3,100,A,Excellent
4942,13.6,76.1,4.2,91.4,A,Excellent
5037,30.3,100,4.9,100,A,Excellent
7734,15,100,3.9,82.8,B,Good
4041,16.4,97.3,4.5,95.1,A,Excellent
7020,15.4,89.8,6.5,92,A,Excellent
5265,23.3,72.2,3.8,100,A,Excellent
5345,12.7,94.8,5,83.4,B,Good
7136,18.6,75,6.6,100,A,Excellent
3728,22.5,92.3,7.5,100,A,Excellent
8159,18.1,82.4,8.5,93.8,A,Excellent
4305,5.8,88.3,7.5,65.8,C,Average
8327,13.9,86.1,3.5,79,B,Good
3129,15.5,84.7,8.5,80.5,B,Good
7397,24.7,77.2,6.1,100,A,Excellent
6441,1.7,73.6,7.7,67.1,C,Average
3458,12.4,80.3,3.4,79.3,B,Good
1713,0,96.4,6.8,53.8,D,Poor
6681,12.8,85.2,4.5,94.5,A,Excellent
5853,19.3,97.7,7.4,90.6,A,Excellent
3819,12.2,78,7.3,94.3,A,Excellent
2504,10.7,75.9,5.5,76.6,B,Good
2474,5.3,93.9,4.6,60.9,C,Average
569,1.9,97.1,8.5,58.9,C,Poor
7345,11.8,66.8,10,87.4,A,Good
5845,20,88.8,6.4,86.8,A,Good
8329,15.4,82.7,7.5,91.4,A,Excellent
2299,19.6,90.6,1.8,100,A,Excellent
7178,8.2,87.9,7.9,65,C,Average
2548,11,85.4,5.9,86.4,A,Good
7698,5.1,75.4,8.1,59.1,C,Poor
8954,11.2,86.5,8.5,82.5,B,Good
1236,26.5,88.1,5.9,98.8,A,Excellent
2069,25,84.6,4.9,100,A,Excellent
7103,15.7,90.9,5.8,100,A,Excellent
6137,22.6,81.2,5.4,91.3,A,Excellent
655,33,85.3,5.7,100,A,Excellent
3695,21.1,79.7,3.9,100,A,Excellent
4907,11.5,80.6,6,85.3,A,Good
5900,22.6,90.3,8.1,94.7,A,Excellent
1521,23.5,76.3,5,100,A,Excellent
7542,14.7,74.5,4.5,100,A,Excellent
732,8.2,93.2,3.8,81.6,B,Good
5779,15.2,98.4,6.7,92.1,A,Excellent
1416,21.5,81.2,7.3,100,A,Excellent
790,3.4,91.5,2,58,C,Poor
5082,16,87.8,5.6,79.3,B,Good
7699,18.1,85.2,7.2,100,A,Excellent
3275,8.6,84.6,6.4,73.5,B,Average
307,23.9,86.1,4.9,100,A,Excellent
8522,16.4,91.6,10,78.2,B,Good
8811,16,88.6,2.7,100,A,Excellent
1367,14.8,95.5,4.3,78.5,B,Good
2827,23.7,80.8,5.3,100,A,Excellent
3428,24.7,79.4,6,100,A,Excellent
8775,25,99,6.1,100,A,Excellent
6241,13.5,73,5.3,91.3,A,Excellent
2836,12.9,81.4,5,93,A,Excellent
8376,13.6,86.3,4.5,85.2,A,Good
515,11,76.1,6.1,80.9,B,Good
6625,10.4,89.1,3.6,83.6,B,Good
503,5.2,67.6,6.2,69.7,C,Average
6833,6.9,82.7,5.6,72.1,B,Average
4109,13.6,78,4,83.1,B,Good
247,11.7,89.4,3.1,80,B,Good
427,8.2,85.1,9.9,74.1,B,Average
2163,18.5,100,7.7,92.5,A,Excellent
3393,14.5,97.9,9.5,89.2,A,Good
7065,16.7,70.1,4.8,100,A,Excellent
5277,4.7,82.4,7.8,63.5,C,Average
5246,14.9,85.2,3.7,98.4,A,Excellent
3349,19.8,77.9,6.2,100,A,Excellent
5371,6.3,77,5.1,68.2,C,Average
6529,15.1,89,0.8,86.5,A,Good
4708,11.6,56.7,6.8,80.8,B,Good
7901,4.6,93.3,7.4,62.8,C,Average
8249,38.6,92.2,4.8,100,A,Excellent
2439,11.9,71.1,6.4,84.7,B,Good
2492,10.2,87.3,5.4,73.3,B,Average
2744,18.9,71.3,9.6,71.2,B,Average
5799,18.6,81.5,8,92.7,A,Excellent
3973,17.4,77.2,2.6,100,A,Excellent
4410,21.1,82,7.9,100,A,Excellent
7458,20.3,95.2,0.5,93.6,A,Excellent
8712,11.8,92.1,7.2,83,B,Good
758,16.3,69.5,9.8,91.8,A,Excellent
8304,16,74.2,5.7,79.8,B,Good
133,12.93,83.53,5.11,76.05,B,Good
7055,16,83.9,4,88.8,A,Good
1526,22.6,83.2,1.4,100,A,Excellent
8310,13.1,98.4,9.2,100,A,Excellent
3737,11.8,91.9,7.9,78.2,B,Good
1337,10.7,98.2,8.1,82.3,B,Good
7233,16.7,86.8,4.9,96.4,A,Excellent
7805,13.9,93.3,5.4,74.4,B,Average
5796,14.3,76.3,7.7,71.8,B,Average
4236,6.7,68.9,8.5,80.7,B,Good
1426,1.2,90.6,8.1,50.3,D,Poor
4327,10.8,73.6,4.3,83.7,B,Good
9143,16.7,85.9,9.9,87.9,A,Good
8613,16.5,76.2,6.9,100,A,Excellent
6,18.08,82.95,6.64,48.19,D,Poor
6983,13.1,89.2,8.2,91.6,A,Excellent
1129,14.6,81.9,8,98,A,Excellent
8469,6.5,70.6,5.7,76.9,B,Good
8251,12.1,83,5.8,90.4,A,Excellent
8399,19.7,78.8,4.3,100,A,Excellent
4488,11,97.6,4.9,78.8,B,Good
3621,5.4,100,7.3,50.4,D,Poor
6049,5.6,78.2,7.4,51.8,D,Poor
157,1.75,75.15,4.81,97.14,A,Excellent
66,11.58,96.2,6.83,54.05,D,Poor
7489,16.8,78.3,5.1,83.2,B,Good
1791,1.9,95.8,4.3,65.2,C,Average
4597,13.1,93.9,5.8,66.3,C,Average
7019,24,69.4,5.8,100,A,Excellent
2939,3.5,75.4,8.7,65.4,C,Average
7690,13.6,89.1,5.4,80.7,B,Good
6859,10.7,100,3.7,75.9,B,Good
8293,20.6,100,5.2,100,A,Excellent
1914,18.5,77,8.4,100,A,Excellent
1729,17.6,90.8,7.2,92.6,A,Excellent
2578,22,100,6.1,91,A,Excellent
5261,23.8,86,4.9,100,A,Excellent
7883,24,89.1,7.4,100,A,Excellent
5569,16.9,88.4,7.4,89.6,A,Good
8403,19.4,77.7,6.1,83.4,B,Good
4206,10.6,87.7,4.6,76.3,B,Good
63,12.07,98.98,1.46,82.29,B,Good
4724,12.9,96,5.8,81.5,B,Good
3852,18.5,77.9,6.3,94.4,A,Excellent
630,22.7,89.6,5.7,100,A,Excellent
4208,0,86.6,4,41.4,D,Poor
46,18.35,76.72,3.47,89.72,B,Good
3382,23.3,95.1,6.8,100,A,Excellent
5189,8.6,94.1,10,76.4,B,Good
3593,31.1,91.4,4.8,100,A,Excellent
1377,10.3,95.6,6.7,85.9,A,Good
7950,15.1,82.7,6.4,76,B,Good
7319,17.5,80.8,8.4,87.9,A,Good
5218,11.5,84.2,5.1,100,A,Excellent
6899,14.7,68.4,7.9,100,A,Excellent
6190,24,77.9,5.7,100,A,Excellent
2963,11.3,72.3,5.2,78.7,B,Good
5960,29.4,73.2,3.8,100,A,Excellent
2725,28.7,78,6,100,A,Excellent
572,26.7,76,4.1,100,A,Excellent
1026,18.1,82.9,3.5,96.4,A,Excellent
4290,19.2,93.5,3.9,100,A,Excellent
4114,4.3,77.4,6.9,48.6,D,Poor
747,16.3,64.5,7.3,85.2,A,Good
7790,22.9,96.8,8.5,85.6,A,Good
459,11.1,76.4,4.3,79.6,B,Good
7803,9.4,94.9,6,75.2,B,Good
4014,16.4,82.5,2.9,90.9,A,Excellent
6312,23.5,73.8,5.9,100,A,Excellent
3205,8.3,88.7,4.1,64.9,C,Average
7331,35.6,90.9,7.7,100,A,Excellent
2194,5.5,100,5.4,61.9,C,Average
1816,8.8,100,7.3,76.9,B,Good
9162,14.3,77.2,7.8,76.5,B,Good
3619,23.4,82.2,5.6,100,A,Excellent
4296,4.3,98.4,5.7,60.6,C,Average
5319,13.6,78.8,9.5,79,B,Good
8392,14.2,90.3,4.3,93.5,A,Excellent
4599,18,89.1,3.7,97.7,A,Excellent
8358,8.8,97.7,4.4,66.3,C,Average
6805,9,69.1,6.7,71.6,B,Average
7531,23.8,78.5,9.2,100,A,Excellent
6146,13.5,85.4,8.5,78.6,B,Good
5672,15.3,71.3,7,89.9,A,Good
1309,22.6,70.8,4.4,100,A,Excellent
4362,9.2,94.2,3.4,98.5,A,Excellent
50,24.22,96.81,4.37,97.29,A,Excellent
3548,25.3,94.5,4.8,98.4,A,Excellent
4068,17.1,100,5.9,100,A,Excellent
1940,15.7,87.4,5,92.9,A,Excellent
5321,16.6,77.4,7.5,81.3,B,Good
1359,4.6,82.9,8.2,61.4,C,Average
3776,18.3,75.7,8.2,98.2,A,Excellent
4292,12,79.4,3.2,75.6,B,Good
3566,15.4,81.3,7,90.2,A,Excellent
1459,24,83.5,3.3,100,A,Excellent
9059,4.6,81.3,7.2,48.9,D,Poor
6562,24.4,54.3,8,100,A,Excellent
7770,23.2,73.9,1.7,100,A,Excellent
1470,18.1,81.3,4.5,93.4,A,Excellent
6235,13.4,75.8,6,99.7,A,Excellent
1384,10.8,64,4.9,61.6,C,Average
1463,13.5,73.8,4,83.1,B,Good
1717,17.3,85.7,8.3,91,A,Excellent
4980,0,93.9,3.8,70.5,B,Average
6419,18.4,76.6,7.1,79.7,B,Good
5656,9.4,90.4,7.6,80,B,Good
3575,6.1,86.3,10,69.9,C,Average
1037,6.4,89.1,9.9,74.2,B,Average
1626,22.6,86.2,6.7,87.9,A,Good
1954,10.4,80.2,6.2,66.3,C,Average
829,12.1,98.9,7.2,71.6,B,Average
5471,25.6,79.2,4.8,100,A,Excellent
2044,16.1,76.9,4.2,74.5,B,Average
8026,14,100,7,65.5,C,Average
3446,7,88.4,5.1,60.9,C,Average
5694,7.7,79.2,6.1,70.6,B,Average
4743,15,77.6,5.1,91.6,A,Excellent
2764,10.6,88.6,5,79.1,B,Good
362,25.7,65.4,6.7,100,A,Excellent
4591,10.7,81.9,4.2,77.2,B,Good
2643,9.1,75.4,10,59.1,C,Poor
3140,13.1,100,6.8,79.2,B,Good
189,24.33,94.1,7.52,54.79,D,Poor
2662,8.7,86.5,4.6,66.7,C,Average
3399,30.9,91.4,6.9,100,A,Excellent
227,15.4,97.2,8.9,65.7,C,Average
1287,2.1,86.1,3.2,58.7,C,Poor
3119,22.3,92.2,6.7,100,A,Excellent
36,9.67,82.66,4.23,76.71,B,Good
7404,13.7,84.4,6.4,90.1,A,Excellent
3473,15.4,84.3,6,89,A,Good
999,11,76,4.4,80.7,B,Good
972,10.2,94.7,6.3,82.3,B,Good
851,10.6,89.2,5.3,86.8,A,Good
2196,10.4,96.6,4,62.7,C,Average
2145,13.4,92.3,3.6,85,A,Good
3042,16.1,79.1,3.7,74.4,B,Average
2413,7.1,87.5,2.9,57.7,C,Poor
5909,26.7,90.8,5.6,100,A,Excellent
4166,20.6,71.4,8.1,100,A,Excellent
7128,19.4,81,4.1,100,A,Excellent
2894,16.5,68.7,8.4,88.5,A,Good
667,13.2,100,6.6,84.4,B,Good
1427,29.4,93.1,7.5,100,A,Excellent
5110,15.6,81,6.1,94.9,A,Excellent
7979,15.6,84.3,6.3,85.2,A,Good
59,10.27,84.04,8.22,56.35,D,Poor
168,24.32,65.22,8.04,54.58,D,Poor
4264,13,79.6,6.1,78.1,B,Good
960,18.1,91.5,5.3,94.7,A,Excellent
8411,14,80.9,5.2,87.9,A,Good
4048,34.7,90.9,3.4,100,A,Excellent
2350,12.3,67.5,6.9,85.8,A,Good
6031,3.6,78.7,3.1,65.5,C,Average
8052,6.8,66.8,7.2,71.3,B,Average
6961,22.8,100,7.5,100,A,Excellent
4505,13.5,73.7,6.1,90.6,A,Excellent
1714,20.9,95.2,3,100,A,Excellent
328,20.5,93.7,8.2,100,A,Excellent
5987,9.4,76.7,8,58.6,C,Poor
7166,14.2,92.6,5.9,75.7,B,Good
3241,15.1,69.7,1.1,83.1,B,Good
5024,3.8,89.7,7.7,62.7,C,Average
8254,7.8,78.4,7.5,72.9,B,Average
7091,11.7,69.2,5.4,86.1,A,Good
6446,8.7,81.7,6.5,56,C,Poor
7563,21.8,88.6,3.5,100,A,Excellent
366,12.2,97.8,3.5,82.5,B,Good
7153,8.9,93.4,8.1,74.2,B,Average
7938,31.9,84.6,5.9,100,A,Excellent
7980,3,100,6,62.3,C,Average
1738,7.5,76.5,4.8,74.1,B,Average
6169,13.9,68.7,8,82.7,B,Good
2281,2.9,89.5,5.6,58.5,C,Poor
830,13,64.2,5.4,97.3,A,Excellent
5660,10.3,97.4,2.3,91.6,A,Excellent
1664,10.7,80.2,2.5,85.9,A,Good
5421,15.2,69,7.7,91.3,A,Excellent
7004,13.4,80.1,10,81,B,Good
3106,17.5,69,5.9,71.6,B,Average
2495,6.2,83,2.3,72.9,B,Average
3354,15.5,95.7,6.7,99.9,A,Excellent
2679,15.7,85.8,5.7,92.5,A,Excellent
987,25.5,88.4,8,100,A,Excellent
1011,24.2,97.8,4.4,100,A,Excellent
3541,17.3,89.3,4,91.8,A,Excellent
3533,14.3,100,4.8,78.2,B,Good
3206,10.3,91.4,3.5,56.3,C,Poor
8952,6.5,75.6,8.1,66.8,C,Average
8512,19.1,86.5,4.5,75.8,B,Good
7836,9.2,68.2,4.7,66.7,C,Average
2066,10.9,82,9.2,77.1,B,Good
558,12,80.6,7.7,82.8,B,Good
1613,21.2,91.2,4.9,100,A,Excellent
865,10.7,75.4,6.4,65.7,C,Average
5228,17.9,83.9,5.8,94.4,A,Excellent
6820,11.2,96.7,9.6,71.9,B,Average
3138,7.9,94.8,6.2,64,C,Average
5016,11.4,86.5,3.6,80.1,B,Good
6920,14.8,98.3,5.8,100,A,Excellent
973,20.9,87.2,2.8,85.5,A,Good
4796,6.2,84.6,7,60.1,C,Average
5848,8,56.8,8.5,59.4,C,Poor
1503,9.3,70.3,8.5,77.7,B,Good
171,22.6,70.86,8.13,71.85,C,Average
9085,24.6,86.8,3,96.2,A,Excellent
4815,17.2,81.2,5.5,91.4,A,Excellent
137,1.76,99.09,1.77,99.12,A,Excellent
6163,6.2,74.4,6.5,61.9,C,Average
7809,26.5,96.2,3.5,100,A,Excellent
1799,22.5,98.7,8.7,94.7,A,Excellent
7971,26.2,95.3,6.1,100,A,Excellent
5387,24.5,100,4,100,A,Excellent
9070,20.1,92.5,7.5,91.6,A,Excellent
7890,13.1,93,4.5,72.5,B,Average
7659,20.3,100,3,100,A,Excellent
923,15.9,76.5,2.8,87.9,A,Good
6468,11.6,85.1,6,66.5,C,Average
6594,10.6,77,6.6,72.4,B,Average
8855,13.9,85.4,6.1,77.1,B,Good
4441,5.5,75.7,4.2,51.5,D,Poor
1395,12.4,83.4,4.1,63.5,C,Average
2952,20.4,82,7.2,100,A,Excellent
4325,9.7,78.3,8.1,81.7,B,Good
1731,13.4,79.5,8.6,87.7,A,Good
71,14.41,60.88,5.48,42.46,D,Poor
6197,5,94.6,9.2,71.2,B,Average
685,6.4,69.1,5.7,51.6,D,Poor
5677,16.3,86.7,4.3,92.6,A,Excellent
7018,9,82.8,10,75.8,B,Good
1207,10.1,85,6.5,88.5,A,Good
5144,12.1,90.8,9.1,87.3,A,Good
4331,19.8,88,7.3,82.8,B,Good
6557,14.2,84.3,7.3,85.8,A,Good
1330,19.2,85.1,4.4,100,A,Excellent
698,6.2,82.5,3.1,70.2,B,Average
1604,9.4,79.1,5.6,80.7,B,Good
4190,14.6,80.3,10,79.9,B,Good
3186,24.3,81.8,4.2,100,A,Excellent
8264,14.4,80.2,3.3,90.3,A,Excellent
7399,17.7,96.1,5.4,100,A,Excellent
1190,8.2,74.7,6.9,62.4,C,Average
1801,28.3,81.9,8.6,100,A,Excellent
7104,12.9,80.9,4.4,78.4,B,Good
6651,16.8,81.8,5.6,95.7,A,Excellent
3166,2.7,71.1,4.1,53.4,D,Poor
5954,20.7,88.1,7.6,100,A,Excellent
2096,14.5,95.5,6.2,86,A,Good
1782,14.4,90.9,4.6,79.5,B,Good
6796,24.8,84.6,10,100,A,Excellent
1012,16.4,92.7,6.9,94.5,A,Excellent
1486,21.5,100,4.9,100,A,Excellent
6888,27.6,78.6,7.6,100,A,Excellent
1768,13.8,100,5.3,96.9,A,Excellent
3433,18.7,81.1,5.3,100,A,Excellent
8652,18.9,75.9,8.9,99.5,A,Excellent
7388,17.2,74.9,3.8,73.7,B,Average
2052,8.9,77.9,1.8,73.4,B,Average
1970,22.9,84.4,5.1,100,A,Excellent
2515,14.1,77,7.7,70.3,B,Average
2768,18.2,94.9,4.9,89.5,A,Good
4210,7.1,85.4,2.6,52.5,D,Poor
8265,0,81.1,7.3,60.3,C,Average
7937,0,100,8,52.7,D,Poor
7509,9.4,77.2,6.9,72.6,B,Average
6606,3.1,90.2,2.3,79.4,B,Good
8872,15.6,79.4,6.3,79.6,B,Good
7007,26.3,81.4,0.6,100,A,Excellent
1145,13.8,78.1,5.1,76.2,B,Good
5422,6.7,72.7,5.9,74.5,B,Average
5263,16.9,72.6,2.1,86.1,A,Good
3257,8.8,100,8.5,75.9,B,Good
8778,23,100,7.7,100,A,Excellent
5081,8,75.1,8.9,77.1,B,Good
8850,19.7,79.6,9.1,93.6,A,Excellent
3041,19.3,85.7,8.2,96.2,A,Excellent
3179,21.8,78.1,8.4,100,A,Excellent
3407,19.8,78.5,6.1,100,A,Excellent
1166,32.1,100,4.4,100,A,Excellent
3650,12,84.9,5.5,70.4,B,Average
5479,11.6,86.6,6.6,85.8,A,Good
5380,11.1,81.7,8.5,78.8,B,Good
3361,6.9,68,10,74.9,B,Average
7180,9.9,90.5,3.8,63.1,C,Average
4494,11.8,73.1,6.9,88.2,A,Good
6457,6.7,89.3,6.5,59.4,C,Poor
2424,14.7,84,5.6,84.7,B,Good
5437,14.6,94.5,3.7,100,A,Excellent
5669,2.9,80,6.3,44.4,D,Poor
7969,12.2,77.3,4.9,100,A,Excellent
3474,7.6,91.5,6,70.7,B,Average
3261,13.3,90.2,1,67.7,C,Average
3864,13.5,79.3,6.3,66.1,C,Average
974,10.4,75.6,2.6,67.9,C,Average
1112,16.5,80.4,6.3,97.3,A,Excellent
4797,18.4,69.3,4.3,97.8,A,Excellent
8967,12.5,84.6,3.6,76.4,B,Good
1733,14.9,83.5,7.1,92.5,A,Excellent
885,19.8,87.6,6.5,90.1,A,Excellent
2046,22.8,62.2,8.6,100,A,Excellent
2229,1.9,78.1,5.1,65.2,C,Average
2837,28.3,73.9,5.3,100,A,Excellent
7013,21.1,97.2,7.1,94.7,A,Excellent
